position,thumbnail,source,title,link,original,is_product,filename,time
491,https://i.etsystatic.com/9591167/c/1514/1203/362/572/il/94f388/1679987710/il_340x270.1679987710_8s0g.jpg,www.etsy.com,Leontopodium Nivale | Etsy,https://www.etsy.com/au/market/leontopodium_nivale,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBD3Q3ndZI2CBOUS08znyJ8fbDwMuMEbsfeI1ANNn9JW5lv_Xk&s,sydbufuiapkb,"26/10/2021, 15:28:52"
492,https://images.pond5.com/group-flowers-mountain-arnica-mountain-footage-088497795_iconm.jpeg,www.pond5.com,Group of plants edelweiss (Leontopodium ... | Stock Video ...,https://www.pond5.com/stock-footage/item/88498132-group-plants-edelweiss-leontopodium-nivale-covered-dew,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNjZKtEYML9jXR-oGsZTe_sfSH0m_OMFGOTadbBWsgT3g_VwKV&s,qmwwvtslirza,"26/10/2021, 15:28:53"
493,https://www.guilhemmansion.com/medias/album/leontopodium-nivale-subsp.-alpinum-20.jpg,www.guilhemmansion.com,Leontopodium nivale subsp alpinum,https://www.guilhemmansion.com/en/album/botanical-families/asteraceae/asteroideae/leontopodium/leontopodium-nivale-subsp-alpinum-20.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc4LOs2SgUF3iaTAKDblCgpbG_0uxpA4q46gdA4vuW_4TxhtrM&s,vcbvdwgfvhyi,"26/10/2021, 15:28:53"
494,https://www.florealpes.com/photos/edelweiss_20.jpg?08082020185241&PHPSESSID=00b85e2dfd3b7ff8cc697e63933e2d2b,www.florealpes.com,FLOREALPES : Leontopodium nivale subsp. alpinum / Edelweiss ...,https://www.florealpes.com/fiche_edelweiss.php?zoomphotod=14&PHPSESSID=00b85e2dfd3b7ff8cc697e63933e2d2b,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIOe7CqLWhG6_pWhvR2RjSUVR3E6---4pTKbvfhn63FRUJujE&s,rfslzcvzngwh,"26/10/2021, 15:28:53"
495,https://d3i71xaburhd42.cloudfront.net/45fb9f6543971cf62d8785fb6c22eec3846f30d7/10-Figure4-1.png,www.semanticscholar.org,Figure 4 from The chemistry and pharmacology of Edelweiss: a ...,https://www.semanticscholar.org/paper/The-chemistry-and-pharmacology-of-Edelweiss%3A-a-Tauchen-Kokoska/45fb9f6543971cf62d8785fb6c22eec3846f30d7/figure/6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTodT1YWqctFxEkHjPwv2g7AT-WJcFKVoJvbXIuGvh1edDvNywd&s,zmbmdtrvnxyz,"26/10/2021, 15:28:53"
496,http://www.plantillustrations.org/ILLUSTRATIONS_thumbnails/260540.jpg,www.plantillustrations.org,Leontopodium nivale (Ten.) Huet ex Hand.-Mazz. [ Filago ...,http://www.plantillustrations.org/illustration.php?id_illustration=260540&SID=suir06qoov4nv2gaddcn1tg1i9&mobile=0&size=1&uhd=0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyrnzXBcMdfgX6zzQihhqXlbLqoZB-LrHVU6KhxmY7YIpMX3zp&s,otjhhytufevi,"26/10/2021, 15:28:54"
497,https://st2.depositphotos.com/13350510/45767/i/450/depositphotos_457670050-stock-photo-leontopodium-nivale-plants-flower-market.jpg,www.indiapicturebudget.com,Search Results,https://www.indiapicturebudget.com/search?page=1&b=1&advsearchtxt=Leontopodium%20alpinum&fliter_text_name=All+Images&height=180&noimages=100,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReF0YDkdBiXsDw1n_gTrboHPwnbLY2o-k9oF9jcLyAvlFezPc4&s,mskclmtichht,"26/10/2021, 15:28:55"
498,https://swbiodiversity.org/imglib/h_seinet/seinet/KHD/KHD00028/KHD00028628_tn.jpg,swbiodiversity.org,SEINet Portal Network - Leontopodium nivale subsp. alpinum,https://swbiodiversity.org/seinet/taxa/index.php?taxon=207727,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxQ01fYpGMZDiei9z8lqeKzWiJd2eCsH1djy_A74SkUgtHI3Ij&s,cocvnrhyrhxj,"26/10/2021, 15:28:55"
499,https://st3.depositphotos.com/4021141/35798/i/600/depositphotos_357982604-stock-photo-leontopodium-nivale-subsp-alpinum-growing.jpg,pl.depositphotos.com,"Leontopodium nivale alpinum fotografie, zdjęcia stockowe ...",https://pl.depositphotos.com/stock-photos/leontopodium-nivale-alpinum.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOGZ7WBE2ozcwsGwi2tyZm-0AW9VfK5Bjetg3MHt4mxHqRVVKb&s,uspbxqgeeebx,"26/10/2021, 15:28:56"
500,https://pics.davesgarden.com/pics/2003/04/13/meki/483da9.jpg,davesgarden.com,"PlantFiles Pictures: Leontopodium Species, Edelweiss ...",https://davesgarden.com/guides/pf/showimage/15420/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfYKRiZLRieEG-C-74qSWRvKP1bp0UfX02qU8nU_ggHsC0WBk&s,xljlklmngpfy,"26/10/2021, 15:28:56"
501,https://st3.depositphotos.com/4021141/35798/i/1600/depositphotos_357982256-stock-photo-leontopodium-nivale-subsp-alpinum-early.jpg,pl.depositphotos.com,"Leontopodium nivale alpinum fotografie, zdjęcia stockowe ...",https://pl.depositphotos.com/stock-photos/leontopodium-nivale-alpinum.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiIj2ucH_o5ieDX8bJVkZbsXeyE4EAQSNnYSNO5v-sq_ForpE&s,uhjjxrltutgc,"26/10/2021, 15:28:58"
502,http://luirig.altervista.org/flora/maps/jpgav.php?pid=160449,luirig.altervista.org,Genere Leontopodium - Flora Italiana,http://luirig.altervista.org/flora/taxa/floraspecie.php?genere=Leontopodium,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdlQaM6C0SIOHZzUrJ9_hbSOWGT6lFgdwU8mPhBxh8kDaXMHnu&s,ovamqiiheogl,"26/10/2021, 15:28:58"
503,https://media.gettyimages.com/photos/edelweis-leontopodium-nivale-subsp-alpinum-picture-id549506765?s=594x594,www.gettyimages.com,"Edelweis, Leontopodium nivale subsp. alpinum News Photo ...",https://www.gettyimages.com/detail/news-photo/edelweis-leontopodium-nivale-subsp-alpinum-news-photo/549506765,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8owNVfiQEedzB3r0QChCn1XYD8DoLNgXHCPhVDVn9ndlPBT0&s,ghevtryiijds,"26/10/2021, 15:28:58"
504,https://images.pond5.com/group-flowers-mountain-arnica-mountain-footage-088497795_iconm.jpeg,www.pond5.com,Group of plants edelweiss (Leontopodium ... | Stock Video ...,https://www.pond5.com/stock-footage/item/88498132-group-plants-edelweiss-leontopodium-nivale-covered-dew,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNjZKtEYML9jXR-oGsZTe_sfSH0m_OMFGOTadbBWsgT3g_VwKV&s,ywttsoprhmrq,"26/10/2021, 15:28:58"
505,https://www.guilhemmansion.com/medias/album/leontopodium-nivale-subsp.-alpinum-20.jpg,www.guilhemmansion.com,Leontopodium nivale subsp alpinum,https://www.guilhemmansion.com/en/album/botanical-families/asteraceae/asteroideae/leontopodium/leontopodium-nivale-subsp-alpinum-20.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc4LOs2SgUF3iaTAKDblCgpbG_0uxpA4q46gdA4vuW_4TxhtrM&s,lgbfnfcokkib,"26/10/2021, 15:28:59"
506,https://c0.klipartz.com/pngpicture/331/153/gratis-png-diseno-floral-dibujo-leontopodium-nivale-linea-arte-thumbnail.png,www.klipartz.com,"Floral design Drawing Leontopodium nivale Line art, others ...",https://www.klipartz.com/en/sticker-png-iocgr,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXfhxbILUyK2aP1NdtTmCq7vWnhb2HTGMdcXGrjx2Z2dhksiI&s,lhprphlskvna,"26/10/2021, 15:28:59"
507,http://www.plantillustrations.org/ILLUSTRATIONS_thumbnails/260540.jpg,www.plantillustrations.org,Leontopodium nivale (Ten.) Huet ex Hand.-Mazz. [ Filago ...,http://www.plantillustrations.org/illustration.php?id_illustration=260540&SID=suir06qoov4nv2gaddcn1tg1i9&mobile=0&size=1&uhd=0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyrnzXBcMdfgX6zzQihhqXlbLqoZB-LrHVU6KhxmY7YIpMX3zp&s,zashnvcsmthm,"26/10/2021, 15:28:59"
508,https://www.florealpes.com/photos/edelweiss_14.jpg?30072016165311&PHPSESSID=9grcjqnhb4gi91t9g8kpubpq26,www.florealpes.com,FLOREALPES : Leontopodium nivale subsp. alpinum / Edelweiss ...,https://www.florealpes.com/fiche_edelweiss.php?liste=831,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgR-TrqNgaoRG0Py_5G1nxG6-zXFE6dD8VSIdoWHXpey3bMHI&s,anfiyajswkdg,"26/10/2021, 15:28:59"
509,https://d3i71xaburhd42.cloudfront.net/45fb9f6543971cf62d8785fb6c22eec3846f30d7/10-Figure4-1.png,www.semanticscholar.org,Figure 4 from The chemistry and pharmacology of Edelweiss: a ...,https://www.semanticscholar.org/paper/The-chemistry-and-pharmacology-of-Edelweiss%3A-a-Tauchen-Kokoska/45fb9f6543971cf62d8785fb6c22eec3846f30d7/figure/6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTodT1YWqctFxEkHjPwv2g7AT-WJcFKVoJvbXIuGvh1edDvNywd&s,tdcwzxenwtmv,"26/10/2021, 15:29:00"
510,https://img.myloview.com/stickers/white-leontopodium-nivale-edelweiss-mountain-flowers-close-up-400-111510185.jpg,myloview.com,"Primula obconica touch me, pink with white flowers, green ...",https://myloview.com/sticker-primula-obconica-touch-me-pink-with-white-flowers-green-leaves-no-66CA8D6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWgKlCcKaBk-X4KFy4nt3PZeHZqG2_WdjiqIT-bS_wmE4hfP8&s,rbudogzaljxp,"26/10/2021, 15:29:00"
511,https://image.shutterstock.com/image-photo/leontopodium-nivale-commonly-called-edelweiss-260nw-1661088430.jpg,www.shutterstock.com,"Leontopodium Images, Stock Photos & Vectors | Shutterstock",https://www.shutterstock.com/search/leontopodium,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhRj1KNHGXl8ts40ZkC0QOLJJ1vOrkkcMqC4AOvRefM0KQwOQ&s,xvvtmpqruejg,"26/10/2021, 15:29:00"
512,https://swbiodiversity.org/imglib/h_seinet/seinet/KHD/KHD00028/KHD00028628_tn.jpg,swbiodiversity.org,SEINet Portal Network - Leontopodium nivale subsp. alpinum,https://swbiodiversity.org/seinet/taxa/index.php?taxon=207727,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxQ01fYpGMZDiei9z8lqeKzWiJd2eCsH1djy_A74SkUgtHI3Ij&s,ddobklzcdnrh,"26/10/2021, 15:29:00"
513,https://t3.ftcdn.net/jpg/02/20/05/34/240_F_220053436_So891qGpmW2GGz1jJHIOJ7IFTMjmZpIr.jpg,www.mural24.co.uk,"Photo Wallpaper - edelweiss - Mural, Poster, Stickers, Canvas",https://www.mural24.co.uk/browser.php?action=getSearchResults&words=edelweiss&offset=690,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb4Eu1lkq00-qNqEHmEPGnBtu5hWwcfEI9F_xTs5IM1ye30C40&s,xbohlrdvmcfq,"26/10/2021, 15:29:01"
514,https://inaturalist-open-data.s3.amazonaws.com/photos/1997583/original.jpg,colombia.inaturalist.org,Subespecie Leontopodium nivale alpinum · NaturaListaCO,https://colombia.inaturalist.org/taxa/332306-Leontopodium-nivale-alpinum,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIVt0tk2O1kEJzD2o2HMGJrKT3bc-u3LjjX3EcM1Ii37s_MCA&s,ezizsmklasvs,"26/10/2021, 15:29:01"
515,https://inaturalist-open-data.s3.amazonaws.com/photos/92739241/medium.jpg?1598836123,www.argentinat.org,género Leontopodium · ArgentiNat,https://www.argentinat.org/taxa/136574-Leontopodium,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA7ufnYQVZp29AwBtDpAlAJmD9CawwEl5GrV0m2B_fSuS3nsbu&s,atacroycgkab,"26/10/2021, 15:29:03"
516,https://pics.davesgarden.com/pics/2003/04/13/meki/483da9.jpg,davesgarden.com,"PlantFiles Pictures: Leontopodium Species, Edelweiss ...",https://davesgarden.com/guides/pf/showimage/15420/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfYKRiZLRieEG-C-74qSWRvKP1bp0UfX02qU8nU_ggHsC0WBk&s,kthddeyxnrgx,"26/10/2021, 15:29:04"
517,https://www.biodiversidadvirtual.org/herbarium/data/media/29091/Leontopodium-nivale-(Ten.)-Huet-ex-Hand.-Mazz.-subsp.-alpinum-(Cass.)-Greuter-356029.jpg,www.biodiversidadvirtual.org,Leontopodium nivale (Ten.) Huet ex Hand.-Mazz. subsp ...,https://www.biodiversidadvirtual.org/herbarium/Leontopodium-alpinum-Cass.-img356029.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXU97-t-oa23DxhZkHnlcOb-O0Cs7DVYDkNICkVpBG08L97pSt&s,deeovznfgbsv,"26/10/2021, 15:29:05"
518,https://inpn.mnhn.fr/photos/uploads/webtofs/inpn/5/148855.jpg,inpn.mnhn.fr,"Leontopodium nivale (Ten.) A.L.P.Huet ex Hand.-Mazz., 1927 ...",https://inpn.mnhn.fr/espece/cd_nom/611031?lg=en,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZplMQzIF5ek98Vsof6w0pioznXhBwjXncuikf2s26LOKeCjm_&s,zuhfmckugpoe,"26/10/2021, 15:29:05"
519,https://footage.framepool.com/shotimg/876238074-leontopodium-nivale-alpine-flower-white-blossom.jpg,footage.framepool.com,Leontopodium Nivale / Alps / Austria | HD Stock Video 102 ...,https://footage.framepool.com/en/shot/102657533-leontopodium-nivale-alpine-flower-white-blossom,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzWESe7pp2pib42yKg0_jAnyAu0YnSGy_ALE_TqtfNon4-ZDs&s,twssdwonrjks,"26/10/2021, 15:29:05"
520,https://bs.plantnet.org/image/s/ccc0410f13e1b627dc559e49512b460e03bdbf37,identify.plantnet.org,"Leontopodium nivale (Ten.) Huet ex Hand.-Mazz., Edelweiss ...",https://identify.plantnet.org/the-plant-list/species/Leontopodium%20nivale%20(Ten.)%20Huet%20ex%20Hand.-Mazz./data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrDO0LrFgM_kDE35VIk0anRIzdXWEK_CaOJXAFc1_TySAMhhg&s,ldrwffkfrogh,"26/10/2021, 15:29:05"
521,http://luirig.altervista.org/flora/maps/jpgav.php?pid=225516,luirig.altervista.org,Genere Leontopodium - Flora Italiana,http://luirig.altervista.org/flora/taxa/floraspecie.php?genere=Leontopodium,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbfSfeTEjFwuT626lMiQfGwS8-E3WleSuv1bwsmDj_BYSTWc0&s,vbhqikawfokd,"26/10/2021, 15:29:06"
522,https://www.florealpes.com/photos/edelweiss_20.jpg?08082020185241&PHPSESSID=00b85e2dfd3b7ff8cc697e63933e2d2b,www.florealpes.com,FLOREALPES : Leontopodium nivale subsp. alpinum / Edelweiss ...,https://www.florealpes.com/fiche_edelweiss.php?zoomphotod=14&PHPSESSID=00b85e2dfd3b7ff8cc697e63933e2d2b,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIOe7CqLWhG6_pWhvR2RjSUVR3E6---4pTKbvfhn63FRUJujE&s,zgqapimfnrrh,"26/10/2021, 15:29:06"
523,https://st2.depositphotos.com/13350510/45767/i/450/depositphotos_457670042-stock-photo-silver-inflorescence-leontopodium-nivale-plant.jpg,www.indiapicturebudget.com,Search Results,https://www.indiapicturebudget.com/search?page=1&b=1&advsearchtxt=Leontopodium%20alpinum&fliter_text_name=All+Images&height=180&noimages=100,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCLeH5NDdosLIH5mhhPJx98nEj1cKh4XRWnSiAXSa53BNcY5w&s,xfleowewjmzc,"26/10/2021, 15:29:06"
524,https://st2.depositphotos.com/1194063/7882/i/450/depositphotos_78822102-stock-photo-edelweiss.jpg,pl.depositphotos.com,"Leontopodium nivale alpinum fotografie, zdjęcia stockowe ...",https://pl.depositphotos.com/stock-photos/leontopodium-nivale-alpinum.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3XTcnmUc9qZ2DtCVDrWq2AucDXTTUOew4LrT453MiRxOoFZZ2&s,alqxpazqvwue,"26/10/2021, 15:29:07"
525,https://i.etsystatic.com/21000805/r/il/83a932/2705012538/il_340x270.2705012538_rygn.jpg,www.etsy.com,Leontopodium Nivale | Etsy,https://www.etsy.com/au/market/leontopodium_nivale,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj7CPWy6_zQYOI0PfV1YC0T7gkkAdL-qjcKUcBTcpfI-ColVs&s,oyhtmssqisxf,"26/10/2021, 15:29:07"
526,https://www.guilhemmansion.com/medias/album/leontopodium-nivale-subsp.-alpinum-12.jpg,www.guilhemmansion.com,Leontopodium,https://www.guilhemmansion.com/en/album/botanical-families/asteraceae/asteroideae/leontopodium/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNNdD01LcXOWvQtqrPBfoW0wKDSpLYpqjxR_oW-qeoYrsPvlw&s,gcyfcygwkadm,"26/10/2021, 15:29:07"
527,https://t3.ftcdn.net/jpg/02/84/84/32/240_F_284843281_NYj39r3fLekle3dEMWeWu97EgJq0loHz.jpg,www.mural24.co.uk,"Photo Wallpaper - edelweiss - Mural, Poster, Stickers, Canvas",https://www.mural24.co.uk/browser.php?action=getSearchResults&words=edelweiss&offset=30,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYqzmPdBPwDw8G_PZM7sR4NUpL5315ZSlKCsx38zhVVxGSO5I&s,pviolnesatgw,"26/10/2021, 15:29:08"
528,https://swbiodiversity.org/imglib/h_seinet/seinet/KHD/KHD00028/KHD00028627_tn.jpg,swbiodiversity.org,SEINet Portal Network - Leontopodium nivale subsp. alpinum,https://swbiodiversity.org/seinet/taxa/index.php?taxon=207727,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9QnmGhf6SWBPwn-ccMtGWsIQaeuqIes65RQx5tgp3Mkk8yYkT&s,ygtytmmhwbef,"26/10/2021, 15:29:08"
529,https://d3i71xaburhd42.cloudfront.net/755d8eee3e32c04094f12e936a112b83258e330c/3-Table1-1.png,www.semanticscholar.org,Exploring Actinobacteria Associated With Rhizosphere and ...,https://www.semanticscholar.org/paper/Exploring-Actinobacteria-Associated-With-and-of-the-Oberhofer-Hess/755d8eee3e32c04094f12e936a112b83258e330c,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF0lUqvNNLak44vZlklGHmIkglswD4jVd7JaKkw6WrqzJ6w2I&s,scviqcztfcbo,"26/10/2021, 15:29:09"
530,https://img.mauritius-images.com/WALS/public/09453590.jpg/save_as_name/mauritius%20images%20-%2009453590%20-%20Edelweiss%20(Leontopodium%20nivale)%2C%20Gras%2C%20hochalpine%20Felslandschaft.%20Todigebiet%2C%20Schweiz..jpg,www.mauritius-images.com,"Bildagentur | mauritius images | Austria, Vorarlberg ...",https://www.mauritius-images.com/de/asset/ME-PI-3880747_mauritius_images_bildnummer_02885488_%C3%96sterreich-vorarlberg-bartholomaeberg-%0Astrasse-schneefraese-berge-himmel-blau-%0A%0Araetikon-montafon-alpen-alpenbogen-bergkette-gebirge-landstrasse-verschneit-winterlich-fahrzeug-fraese-schnee-schneefraesen-schneeraeumen-raeumdienst-beruf-mann-menschen-winterlandschaft-winterlich,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTT-KL0RI-hZ2xtR_IembgntmSYqCKT4Y8kTwoOFym_k5Yzqdk&s,qrnlzwownvoh,"26/10/2021, 15:29:10"
531,https://www.imago-images.de/bild/st/0094483936/w.jpg,www.imago-images.de,"Edelweiss, Alpen Edelweiss, Alpenedelweiss (Leontopodium ...",https://www.imago-images.de/st/0094483936,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQR1CvY9jo9pOZynapr3QQjgPgs3DXrlHp8-UOJ0cL0tukzHTg&s,oxmbbhlzekoa,"26/10/2021, 15:29:10"
532,https://www.biodiversidadvirtual.org/herbarium/data/media/24341/Leontopodium-nivale-2-de-2-303045.jpg,www.biodiversidadvirtual.org,Leontopodium nivale 2 de 2 - 303045 - Biodiversidad Virtual ...,https://www.biodiversidadvirtual.org/herbarium/Leontopodium-nivale-2-de-2-img303045.html?sessionid=eko82d4fi9398qnitapgmuu0v3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxZXpfiLpm4VUr0oew4zEl_QnC8v7vmBcAf7e9MrHSpHxdYRpO&s,jcmrorajufsa,"26/10/2021, 15:29:10"
533,https://pics.davesgarden.com/pics/2004/05/24/Eliza/1a7d84.jpg,davesgarden.com,"PlantFiles Pictures: Leontopodium Species, Edelweiss ...",https://davesgarden.com/guides/pf/showimage/119120/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFocoRA3wjxhe_XdZc_TSL-juAIJfjLKZw8PQJmCh_Trps4w&s,lfpnelsqxeov,"26/10/2021, 15:29:11"
534,https://inpn.mnhn.fr/photos/uploads/webtofs/inpn/1/259681.jpg,inpn.mnhn.fr,"Leontopodium nivale subsp. alpinum (Cass.) Greuter, 2003 ...",https://inpn.mnhn.fr/espece/cd_nom/612632?lg=en,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYif66Z6Axbck_yu9mCo98jeC8jvB0k53_IJBtk0TIhEK-R0Yc&s,giubnpoliqgc,"26/10/2021, 15:29:11"
535,https://footage.framepool.com/shotimg/217615041-austrian-alpine-association-leontopodium-nivale-alpine-flower-logo.jpg,footage.framepool.com,217-615-041 – Austrian Alpine Association / Flag,https://footage.framepool.com/en/shot/217615041-austrian-alpine-association-leontopodium-nivale-alpine-flower-logo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3AZ5929L7TcYSpTyY9vtsbIz9FRY-D9mzdfPqojv_CwKs5sQ&s,ymalbpaizwxg,"26/10/2021, 15:29:11"
536,https://bs.plantnet.org/image/s/c89aff4d4017ac7398fb7d619276a8fafeee769e,identify.plantnet.org,"Leontopodium nivale (Ten.) Huet ex Hand.-Mazz., Edelweiss ...",https://identify.plantnet.org/the-plant-list/species/Leontopodium%20nivale%20(Ten.)%20Huet%20ex%20Hand.-Mazz./data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBrMVIlq86n8emFMRccE5UlCIirtUV9YluNvPBVGk0wyTiWc4&s,lgjckoaniory,"26/10/2021, 15:29:12"
537,https://www.florealpes.com/photos/edelweiss_28.jpg?09092021143227&PHPSESSID=00b85e2dfd3b7ff8cc697e63933e2d2b,www.florealpes.com,FLOREALPES : Leontopodium nivale subsp. alpinum / Edelweiss ...,https://www.florealpes.com/fiche_edelweiss.php?zoomphotod=14&PHPSESSID=00b85e2dfd3b7ff8cc697e63933e2d2b,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0wLbrH4AYx8SqDYOxTCpT_yhuuwWjovJhD7BYu7uBEjqhS0c&s,rleubmvzajzv,"26/10/2021, 15:29:12"
538,https://st2.depositphotos.com/13350510/45767/i/450/depositphotos_457670040-stock-photo-silver-inflorescence-leontopodium-nivale-plant.jpg,www.indiapicturebudget.com,Search Results,https://www.indiapicturebudget.com/search?page=1&b=1&advsearchtxt=Leontopodium%20alpinum&fliter_text_name=All+Images&height=180&noimages=100,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTitsaUKo8GsipglbQO0p_FAr2wGrxy_aAfk6mHUYAR-iVrFPJ0&s,jbynssatdkyp,"26/10/2021, 15:29:12"
539,https://i.etsystatic.com/5990309/r/il/9c6ed7/2524663170/il_340x270.2524663170_6dgm.jpg,www.etsy.com,Leontopodium Nivale | Etsy,https://www.etsy.com/market/leontopodium_nivale,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfqm0fMfWqQTAxrNhjGvnleQJu4T9kYduCe1q-xNqoczwEobLI&s,vwqerdgbkckn,"26/10/2021, 15:29:13"
540,https://t4.ftcdn.net/jpg/00/89/62/79/240_F_89627927_kciStLtJ1lSAFhf1zqChWy0R6Lp66img.jpg,www.mural24.co.uk,"Photo Wallpaper - edelweiss - Mural, Poster, Stickers, Canvas",https://www.mural24.co.uk/browser.php?action=getSearchResults&words=edelweiss,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJANmXuO4TyqKG-MArqIKeQndada4ZdfSwAZstacNdAi-qvVI&s,gfmxckzgopov,"26/10/2021, 15:29:15"
541,http://luirig.altervista.org/flora/maps/cpmjpgs.php?pid=166555&taxon=Leontopodium%20nivale%20subsp.%20alpinum%20(Cass.)%20Greuter,luirig.altervista.org,Leontopodium nivale subsp. alpinum [Stella alpina] - Flora ...,http://luirig.altervista.org/flora/taxa/index1.php?scientific-name=leontopodium+nivale+subsp.+alpinum,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjgV-IQBKYLjcvWqqUM94xvFZKRwZ8pdFdSJZozwVzkZD_eho&s,rakanrdnmvwp,"26/10/2021, 15:29:15"
542,https://storage.idigbio.org/portals/seinet/sernec/FLAS/00218/218429a1_1559661845_tn.jpg,swbiodiversity.org,SEINet Portal Network - Leontopodium nivale subsp. alpinum,https://swbiodiversity.org/seinet/taxa/index.php?taxon=Leontopodium%20nivale%20subsp.%20alpinum,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRokD_pjWfD_eL98r5x5ihIktiFKFMx0cgMjdmeFsF0skxSjXs&s,yvhrkvcprqdk,"26/10/2021, 15:29:15"
543,https://d3i71xaburhd42.cloudfront.net/755d8eee3e32c04094f12e936a112b83258e330c/5-Figure1-1.png,www.semanticscholar.org,Exploring Actinobacteria Associated With Rhizosphere and ...,https://www.semanticscholar.org/paper/Exploring-Actinobacteria-Associated-With-and-of-the-Oberhofer-Hess/755d8eee3e32c04094f12e936a112b83258e330c,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9vd9t74exGd-sKKFTdcuP-iJSEXpMn3ffGgYVJdkBdWzdyhg&s,bskbnreeuapv,"26/10/2021, 15:29:16"
544,https://www.guilhemmansion.com/medias/album/leontopodium-nivale-subsp.-alpinum-17.jpg,www.guilhemmansion.com,Leontopodium nivale subsp. alpinum,https://www.guilhemmansion.com/en/album/botanical-families/asteraceae/asteroideae/leontopodium/leontopodium-nivale-subsp-alpinum-17.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgD7xjhmE820yg6IYHhY0ENfvqJNhW8V59w4P-G6RurlkktXE&s,qeicbnuhcluq,"26/10/2021, 15:29:17"
545,https://www.imago-images.de/bild/st/0084375482/w.jpg,www.imago-images.de,"Edelweiss, Leontopodium nivale Edelweiss, Leontopodium ...",https://www.imago-images.de/st/0084375482,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNUvVuoQaJH2FDobQ-y1_yQ8D0HUtGDJ21_Pcs6KSvhq6WjPF_&s,weivlanzknge,"26/10/2021, 15:29:18"
